,id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,land_contour,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_sf_2,total_bsmt_sf,heating_qc,central_air,electrical,gr_liv_area,bsmt_full_bath,full_bath,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,sale_type,saleprice
81,367,20,RL,63.0,17423,Pave,Lvl,StoneBr,Norm,1Fam,1Story,9,5,2008,2009,Hip,VinylSd,Stone,748.0,5,3,PConc,5,3,1,6,1904.0,0.0,2216.0,5,Y,5,2234,1.0,2,1,5,9,7,1,4,Attchd,2009.0,3,3.0,1166.0,3,3,3,New,501837
82,1309,50,RM,100.0,12665,Pave,Lvl,OldTown,Artery,1Fam,1.5Fin,5,8,1915,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,1,0.0,0.0,876.0,4,Y,5,1416,0.0,1,1,3,7,7,1,4,Detchd,1949.0,1,3.0,720.0,3,3,3,WD ,153900
83,402,20,RL,60.0,9000,Pave,Lvl,NAmes,Norm,1Fam,1Story,4,7,1971,2006,Gable,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,240.0,0.0,864.0,4,Y,5,864,0.0,1,1,3,5,7,0,0,Detchd,1986.0,1,2.0,576.0,3,3,3,WD ,130000
84,1592,120,RM,32.0,4500,Pave,Lvl,Mitchel,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,VinylSd,BrkFace,197.0,3,3,PConc,5,3,1,6,864.0,0.0,1189.0,5,Y,5,1189,1.0,2,1,3,4,7,0,0,Attchd,1997.0,2,2.0,392.0,3,3,3,WD ,160500
85,2409,120,RL,48.0,6373,Pave,Lvl,NridgHt,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,6,415.0,0.0,1666.0,5,Y,5,1666,1.0,2,1,4,6,7,1,4,Attchd,2006.0,2,2.0,575.0,3,3,3,New,310090
86,539,20,RL,67.0,10083,Pave,Lvl,SawyerW,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,6,833.0,0.0,1176.0,5,Y,5,1200,1.0,2,1,4,5,7,0,0,Attchd,2003.0,2,2.0,555.0,3,3,3,WD ,184900
87,1940,20,RL,70.0,13300,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,7,1956,2000,Hip,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,3,377.0,0.0,928.0,3,Y,5,928,0.0,1,1,3,4,7,0,0,Attchd,1956.0,1,1.0,252.0,3,3,3,WD ,132000
88,588,20,RL,80.0,9600,Pave,Lvl,NWAmes,Feedr,1Fam,1Story,5,5,1969,1969,Gable,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,2,5,553.0,147.0,1288.0,3,Y,5,1336,0.0,2,1,3,6,7,1,2,Attchd,1969.0,2,2.0,502.0,3,3,3,WD ,163000
89,96,160,FV,30.0,3215,Pave,Lvl,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,6,280.0,0.0,600.0,5,Y,5,1200,0.0,2,1,4,4,7,0,0,Detchd,2004.0,2,2.0,480.0,3,3,3,ConLD,155000
90,1187,80,RL,80.96551724137932,11104,Pave,Lvl,NWAmes,Norm,1Fam,SLvl,6,6,1969,1969,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,3,6,828.0,0.0,1427.0,4,Y,5,1427,0.0,2,1,3,7,7,0,0,Attchd,1969.0,2,2.0,516.0,3,3,3,WD ,183000
91,2154,60,RL,70.75324675324676,15295,Pave,Lvl,CollgCr,Norm,1Fam,2Story,7,5,1996,2002,Gable,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,6,762.0,0.0,860.0,5,Y,5,1992,1.0,2,1,4,7,5,2,3,Attchd,1996.0,2,2.0,608.0,3,3,3,WD ,211000
92,550,60,RL,70.0,9109,Pave,Lvl,SawyerW,RRAe,1Fam,2Story,7,5,1994,1994,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,2,36.0,596.0,754.0,5,Y,5,1540,1.0,2,1,4,6,7,0,0,Attchd,1994.0,2,2.0,495.0,3,3,3,WD ,184000
93,811,90,RL,64.0,7018,Pave,Bnk,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,0.0,3,Y,5,1535,0.0,2,2,3,8,7,0,0,Attchd,1979.0,1,2.0,400.0,3,3,3,WD ,118858
94,124,80,RL,75.19245283018869,14112,Pave,Lvl,NAmes,Norm,1Fam,SLvl,5,7,1964,1964,Hip,HdBoard,BrkFace,86.0,3,3,PConc,3,3,3,6,1014.0,0.0,1152.0,3,Y,5,1152,1.0,1,1,3,6,7,1,4,Attchd,1964.0,2,2.0,484.0,3,3,3,WD ,180500
95,1836,120,FV,80.0,3523,Pave,Lvl,Somerst,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,VinylSd,Stone,30.0,4,3,PConc,4,3,1,6,60.0,0.0,1141.0,5,Y,5,1151,1.0,2,1,4,5,7,0,0,Attchd,2006.0,3,2.0,484.0,3,3,3,New,166000
96,779,80,RL,88.0,15312,Pave,Lvl,Sawyer,Norm,1Fam,SLvl,6,5,1960,1960,Hip,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,3,4,588.0,0.0,1138.0,5,Y,5,1138,0.0,1,1,3,6,7,1,3,Attchd,1960.0,2,2.0,480.0,3,3,3,COD,148000
97,1886,20,RL,74.0,7450,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,5,1956,1956,Hip,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,438.0,206.0,894.0,4,Y,5,1074,0.0,1,1,4,6,6,1,4,Detchd,1966.0,1,2.0,396.0,3,3,3,WD ,124000
98,1724,120,RL,60.0,7313,Pave,Lvl,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,BrkFace,246.0,5,3,PConc,5,3,1,6,1153.0,0.0,1561.0,5,Y,5,1561,1.0,2,1,5,6,7,1,4,Attchd,2005.0,3,2.0,556.0,3,3,3,WD ,277500
99,2450,60,RL,83.0,10019,Pave,Lvl,NoRidge,Norm,1Fam,2Story,8,5,1995,1995,Hip,VinylSd,BrkFace,397.0,4,3,PConc,4,3,1,5,527.0,0.0,1342.0,5,Y,5,2726,0.0,2,1,4,9,7,1,5,Attchd,1995.0,2,3.0,725.0,3,3,3,WD ,350000
100,1013,20,RL,53.0,15401,Pave,HLS,StoneBr,Norm,1Fam,1Story,9,5,2004,2004,Hip,VinylSd,BrkFace,296.0,5,3,PConc,5,3,4,6,1337.0,0.0,1884.0,5,Y,5,1884,1.0,2,1,5,7,7,1,4,Attchd,2004.0,3,3.0,670.0,3,3,3,WD ,387000
101,2084,30,RL,58.0,9098,Pave,Lvl,Edwards,Norm,1Fam,1Story,4,7,1920,2002,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,5,348.0,0.0,528.0,5,Y,5,605,1.0,1,1,3,5,7,0,0,,0.0,0,0.0,0.0,0,0,1,WD ,86000
102,1184,20,RL,103.0,16280,Pave,Lvl,Veenker,Norm,1Fam,1Story,8,9,1976,2007,Gable,VinylSd,None,0.0,5,5,CBlock,4,5,2,6,1044.0,382.0,1426.0,5,Y,5,1671,1.0,3,1,5,6,7,1,4,Attchd,1976.0,2,2.0,550.0,3,3,3,WD ,290000
103,728,30,C (all),72.0,9392,Pave,Lvl,IDOTRR,Norm,1Fam,1Story,3,3,1900,1950,Mansard,AsbShng,None,0.0,3,2,CBlock,2,3,1,1,0.0,0.0,245.0,3,N,5,797,0.0,1,1,3,5,7,0,0,,0.0,0,0.0,0.0,0,0,1,WD ,44000
104,950,60,RL,71.0,12209,Pave,Lvl,Mitchel,Norm,1Fam,2Story,6,5,2001,2002,Gable,VinylSd,None,0.0,3,3,PConc,5,3,1,5,690.0,0.0,804.0,5,Y,5,1961,1.0,2,1,4,7,7,1,3,BuiltIn,2001.0,3,2.0,560.0,3,3,3,WD ,215000
105,2524,190,RL,79.0,13110,Pave,Lvl,NWAmes,RRAn,2fmCon,1Story,5,6,1972,1972,Gable,Plywood,BrkFace,144.0,3,3,CBlock,4,3,1,6,962.0,0.0,1153.0,5,Y,5,1193,1.0,2,1,3,6,7,0,0,Attchd,1972.0,3,2.0,501.0,3,3,3,WD ,146500
106,2513,160,FV,63.98290598290598,2651,Pave,Lvl,Somerst,Norm,Twnhs,2Story,7,5,2000,2000,Gable,MetalSd,None,0.0,4,3,PConc,4,3,1,6,641.0,0.0,673.0,5,Y,5,1382,1.0,2,1,4,6,7,0,0,Detchd,2000.0,1,2.0,490.0,3,3,3,WD ,165000
107,2028,50,RM,60.0,8520,Pave,Lvl,OldTown,Artery,1Fam,1.5Fin,6,7,1916,1950,Gable,Stucco,None,0.0,3,4,BrkTil,3,3,1,3,168.0,546.0,714.0,3,N,5,2526,0.0,2,1,4,10,7,1,4,Detchd,1916.0,1,1.0,216.0,3,3,3,CWD,136000
108,2309,20,RL,75.19245283018869,39384,Pave,Low,NAmes,Norm,1Fam,1Story,6,6,1957,1957,Gable,Wd Sdng,Stone,902.0,3,3,CBlock,4,3,4,5,1110.0,0.0,1705.0,5,Y,5,1390,1.0,1,1,5,4,6,2,4,Attchd,1957.0,1,2.0,550.0,3,3,3,WD ,252000
109,51,160,RL,36.0,2628,Pave,Lvl,NridgHt,Norm,Twnhs,2Story,7,5,2003,2003,Gable,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,0.0,764.0,5,Y,5,1626,0.0,2,1,4,6,7,0,0,BuiltIn,2003.0,2,2.0,474.0,3,3,3,WD ,175500
110,699,70,RM,57.0,6406,Pave,Lvl,OldTown,Norm,1Fam,2Story,5,6,1939,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,421.0,0.0,690.0,3,Y,4,1558,0.0,1,1,3,7,7,1,4,Detchd,1939.0,1,2.0,400.0,3,3,3,WD ,150000
111,1881,20,RL,75.19245283018869,12342,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,5,1960,1978,Hip,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,0.0,978.0,3,Y,5,1422,0.0,1,1,3,6,6,1,3,Attchd,1960.0,2,1.0,286.0,3,3,3,WD ,139900
112,1345,50,RM,52.0,6240,Pave,Lvl,BrkSide,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,0.0,1078.0,3,Y,5,1573,0.0,2,1,3,8,7,1,4,Detchd,1930.0,1,2.0,360.0,3,3,2,WD ,162900
113,166,20,RL,87.0,10000,Pave,Lvl,NAmes,Norm,1Fam,1Story,6,6,1962,1962,Hip,Wd Sdng,BrkFace,261.0,3,3,CBlock,3,3,1,1,0.0,0.0,1116.0,3,Y,5,1116,0.0,1,1,3,5,7,0,0,Attchd,1962.0,1,2.0,440.0,3,3,3,WD ,160000
114,781,20,RL,72.77464788732394,9000,Pave,Lvl,Sawyer,Norm,1Fam,1Story,2,2,1947,1950,Gable,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,0.0,2,N,5,660,0.0,1,1,2,5,5,0,0,,0.0,0,0.0,0.0,0,0,1,WD ,63900
115,379,20,RL,80.0,11088,Pave,Lvl,NWAmes,Norm,1Fam,1Story,6,5,1978,1998,Gable,HdBoard,BrkFace,144.0,3,3,PConc,3,3,1,5,832.0,0.0,1140.0,4,Y,5,1707,0.0,2,1,3,7,7,1,3,Attchd,1978.0,3,2.0,479.0,3,3,3,WD ,184000
116,2818,20,RL,134.0,17755,Pave,Lvl,Edwards,Norm,1Fam,1Story,5,4,1959,1959,Gable,Plywood,BrkFace,132.0,3,3,CBlock,3,3,1,4,176.0,0.0,1466.0,3,Y,5,1466,0.0,1,1,2,6,7,2,4,Attchd,1959.0,3,2.0,528.0,3,3,3,WD ,149900
117,1168,120,FV,63.98290598290598,4765,Pave,Lvl,Somerst,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,MetalSd,BrkFace,260.0,4,3,PConc,4,3,3,6,1027.0,0.0,1614.0,5,Y,5,1638,1.0,2,1,5,5,7,1,3,Attchd,2000.0,3,2.0,495.0,3,3,3,WD ,300000
118,1396,190,RL,92.5,10532,Pave,Lvl,ClearCr,Norm,1Fam,1Story,5,3,1960,1960,Flat,Plywood,Stone,275.0,3,3,CBlock,3,3,2,3,988.0,0.0,988.0,4,Y,5,1721,1.0,2,1,3,7,4,2,3,Basment,1960.0,1,2.0,626.0,3,3,3,WD ,145000
119,838,60,RL,65.0,15426,Pave,Lvl,CollgCr,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,None,0.0,3,3,PConc,4,3,1,6,821.0,0.0,928.0,5,Y,5,1764,1.0,2,1,4,7,7,0,0,Attchd,1997.0,2,2.0,470.0,3,3,3,WD ,231500
120,1492,30,RL,63.0,13907,Pave,Lvl,Edwards,Norm,1Fam,1Story,5,6,1940,1969,Gable,Wd Shng,None,0.0,3,3,CBlock,3,3,1,4,290.0,0.0,996.0,5,Y,5,996,1.0,1,1,3,6,7,1,4,,0.0,0,0.0,0.0,0,0,3,WD ,108000
121,637,20,RL,70.0,8750,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,5,1956,1956,Gable,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,435.0,202.0,1202.0,3,Y,5,1202,0.0,1,1,3,6,7,0,0,Attchd,1956.0,2,1.0,304.0,3,3,3,COD,120000
122,1826,20,RL,72.77464788732394,9945,Pave,Lvl,Sawyer,Norm,1Fam,1Story,5,5,1961,1961,Hip,Wd Sdng,BrkFace,57.0,3,3,CBlock,3,3,1,3,827.0,0.0,988.0,3,Y,5,988,1.0,1,1,3,5,7,0,0,Detchd,1963.0,1,2.0,572.0,3,3,3,WD ,128500
123,173,30,RM,56.0,8960,Pave,Lvl,OldTown,Artery,1Fam,1Story,5,6,1927,1950,Gable,Wd Shng,None,0.0,3,3,CBlock,3,3,1,1,0.0,0.0,1008.0,4,Y,4,1028,0.0,1,1,3,5,7,1,4,Detchd,1927.0,1,2.0,360.0,3,3,3,WD ,115000
124,715,50,RM,50.0,3500,Pave,Lvl,OldTown,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,AsbShng,None,0.0,3,3,CBlock,3,3,1,2,312.0,0.0,720.0,3,Y,5,1284,0.0,1,1,3,5,7,0,0,Detchd,1948.0,1,1.0,240.0,3,3,3,WD ,110000
125,1183,60,RL,67.84615384615384,24572,Pave,Lvl,Veenker,Norm,1Fam,2Story,9,3,1977,1977,Mansard,Wd Sdng,BrkFace,1050.0,4,4,CBlock,4,3,1,6,410.0,0.0,994.0,3,Y,5,2944,0.0,2,1,4,9,7,1,4,Attchd,1977.0,2,3.0,864.0,3,3,3,WD ,150000
126,2433,60,RL,74.0,9056,Pave,Lvl,Gilbert,Norm,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,None,0.0,4,3,PConc,5,4,3,1,0.0,0.0,707.0,5,Y,5,1414,0.0,2,1,4,6,7,1,4,Attchd,2004.0,3,2.0,403.0,3,3,3,WD ,178000
127,2866,70,RL,70.0,12320,Pave,HLS,Crawfor,Norm,1Fam,2Story,7,7,1932,1990,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,0.0,637.0,5,Y,5,1609,0.0,1,1,4,8,7,2,4,2Types,1963.0,1,3.0,579.0,3,3,3,WD ,199500
128,2311,60,RL,60.0,8238,Pave,Lvl,Gilbert,Norm,1Fam,2Story,6,5,1997,1998,Gable,VinylSd,None,0.0,3,3,PConc,3,3,1,6,700.0,0.0,813.0,5,Y,5,1525,1.0,2,1,3,6,7,1,3,Attchd,1997.0,3,2.0,400.0,3,3,3,WD ,183500
129,1551,80,RM,75.0,6000,Pave,Lvl,IDOTRR,Norm,1Fam,SLvl,5,5,1967,1967,Hip,Plywood,None,0.0,2,3,CBlock,4,3,2,3,257.0,0.0,624.0,5,Y,5,1656,0.0,1,1,3,7,4,1,1,Attchd,1967.0,1,1.0,288.0,3,3,3,WD ,126000
130,1049,120,RL,24.0,2529,Pave,Lvl,NPkVill,Norm,Twnhs,1Story,7,6,1977,1977,Gable,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,378.0,0.0,1055.0,2,Y,5,1055,0.0,2,1,3,4,7,0,0,Attchd,1977.0,1,2.0,440.0,3,3,3,WD ,148500
131,657,60,RL,60.0,10800,Pave,Lvl,OldTown,Norm,1Fam,2Story,5,7,1939,2006,Gable,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,0.0,0.0,676.0,5,Y,5,1352,0.0,2,1,4,7,7,0,0,Detchd,1939.0,1,2.0,720.0,3,3,3,WD ,149000
132,414,160,RL,24.0,2349,Pave,Lvl,NPkVill,Norm,Twnhs,2Story,6,5,1977,1977,Gable,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,389.0,0.0,855.0,3,Y,5,1456,0.0,2,1,3,6,7,1,3,Attchd,1977.0,1,2.0,440.0,3,3,3,WD ,137900
133,1181,120,RL,32.0,10846,Pave,Lvl,Veenker,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,BrkFace,None,0.0,4,3,PConc,4,3,4,6,1619.0,0.0,1719.0,5,Y,5,1719,2.0,1,1,4,6,7,2,4,Attchd,1993.0,3,2.0,473.0,3,3,3,Con,324000
134,1514,30,RL,67.0,5604,Pave,Lvl,Edwards,Norm,1Fam,1Story,5,6,1925,1950,Gable,Stucco,None,0.0,3,3,CBlock,3,3,1,3,468.0,0.0,864.0,3,N,4,864,1.0,1,1,3,5,7,0,0,,0.0,0,0.0,0.0,0,0,3,WD ,98000
135,1040,160,RM,21.0,1680,Pave,Lvl,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,BrkFace,359.0,3,3,CBlock,3,3,1,2,458.0,0.0,483.0,3,Y,5,987,0.0,1,1,3,5,7,0,0,Detchd,1973.0,1,1.0,264.0,3,3,3,WD ,103400
136,216,50,RL,54.0,6342,Pave,Lvl,Sawyer,Feedr,1Fam,1.5Fin,5,8,1875,1996,Gable,VinylSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,0.0,780.0,4,N,5,1020,0.0,1,1,3,6,7,0,0,,0.0,0,0.0,0.0,0,0,1,WD ,94000
137,1720,120,RL,34.0,4590,Pave,Lvl,NridgHt,Norm,Twnhs,1Story,8,5,2006,2006,Gable,VinylSd,Stone,108.0,4,3,PConc,4,4,2,6,24.0,0.0,1554.0,5,Y,5,1554,0.0,2,1,4,6,7,1,4,Attchd,2006.0,2,2.0,627.0,3,3,3,WD ,209500
138,2331,60,RL,60.0,18062,Pave,HLS,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,Hip,CmentBd,BrkFace,662.0,5,3,PConc,5,3,4,1,0.0,0.0,1528.0,5,Y,5,3390,0.0,3,1,5,10,7,1,5,BuiltIn,2006.0,3,3.0,758.0,3,3,3,New,545224
139,204,70,RM,60.0,12900,Pave,Lvl,OldTown,Norm,1Fam,2Story,6,8,1912,2009,Gable,Wd Sdng,None,0.0,4,4,PConc,3,3,1,1,0.0,0.0,780.0,5,Y,5,1560,0.0,1,1,4,7,7,0,0,,0.0,0,0.0,0.0,0,0,1,WD ,159900
140,19,20,RL,140.0,19138,Pave,Lvl,Gilbert,Norm,1Fam,1Story,4,5,1951,1951,Gable,VinylSd,None,0.0,3,3,CBlock,3,3,1,2,120.0,0.0,864.0,5,Y,5,864,0.0,1,1,3,4,7,0,0,Detchd,1951.0,1,2.0,400.0,3,3,3,WD ,141000
141,2438,60,RL,72.02564102564102,8658,Pave,Lvl,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,None,0.0,3,3,PConc,4,3,1,5,732.0,0.0,982.0,5,Y,5,1889,0.0,2,1,3,9,7,1,3,Attchd,2000.0,3,2.0,431.0,3,3,3,WD ,215000
142,89,20,RL,72.77464788732394,6897,Pave,Lvl,Sawyer,Norm,1Fam,1Story,5,8,1962,2010,Gable,HdBoard,None,0.0,3,4,CBlock,3,3,1,5,659.0,0.0,1040.0,5,Y,5,1040,1.0,1,1,3,6,7,0,0,Detchd,1962.0,1,1.0,260.0,3,3,3,WD ,127000
143,240,20,RL,75.0,9525,Pave,Lvl,Edwards,Norm,1Fam,1Story,5,7,1954,1998,Gable,Wd Shng,None,0.0,3,3,CBlock,3,3,3,4,954.0,0.0,1172.0,3,Y,5,1172,1.0,1,1,3,5,7,0,0,Attchd,1954.0,3,1.0,366.0,3,3,3,WD ,128000
144,105,20,FV,57.0,12853,Pave,Lvl,Somerst,Norm,1Fam,1Story,8,5,2010,2010,Gable,CmentBd,None,0.0,4,3,PConc,5,1,1,6,1032.0,0.0,1642.0,5,Y,5,1418,1.0,1,1,4,6,7,1,4,Attchd,2010.0,2,3.0,852.0,3,3,3,New,267916
145,2020,50,RM,52.0,6240,Pave,Lvl,BrkSide,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,2,1,2,425.0,0.0,884.0,3,Y,4,1367,0.0,1,1,3,6,7,1,4,Detchd,1978.0,1,1.0,560.0,3,3,3,WD ,127500
146,888,85,RL,64.0,7301,Pave,Lvl,Edwards,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,HdBoard,BrkFace,500.0,4,3,Slab,0,0,0,0,0.0,0.0,0.0,5,Y,5,1922,0.0,3,1,4,7,7,1,5,BuiltIn,2003.0,2,2.0,672.0,3,3,3,ConLD,198500
147,1019,20,RL,78.0,12090,Pave,Lvl,NWAmes,Norm,1Fam,1Story,6,6,1981,1981,Gable,MetalSd,BrkFace,210.0,3,4,CBlock,4,3,1,6,588.0,228.0,1422.0,3,Y,5,1422,0.0,2,1,4,7,7,1,3,Attchd,1981.0,3,2.0,576.0,3,3,3,WD ,175500
148,2132,60,RL,70.75324675324676,8826,Pave,Lvl,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,BrkFace,144.0,4,3,PConc,4,3,1,6,841.0,0.0,985.0,5,Y,5,1842,1.0,2,1,4,7,7,1,3,Attchd,2000.0,3,2.0,486.0,3,3,3,WD ,217500
149,203,50,RM,57.0,8094,Pave,Lvl,OldTown,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0.0,0.0,888.0,5,Y,5,1962,0.0,1,1,3,9,7,1,3,Detchd,1915.0,1,2.0,572.0,3,3,3,WD ,149500
150,420,20,RL,75.19245283018869,10710,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,7,1966,2004,Hip,HdBoard,BrkFace,165.0,4,3,PConc,3,3,1,4,644.0,0.0,864.0,5,Y,5,1120,0.0,1,1,3,5,7,1,3,Attchd,1966.0,2,2.0,656.0,3,3,3,WD ,148800
151,2333,60,RL,85.0,16056,Pave,Lvl,StoneBr,Norm,1Fam,2Story,9,5,2005,2006,Hip,CmentBd,Stone,208.0,4,3,PConc,5,3,3,6,240.0,0.0,1992.0,5,Y,5,2868,0.0,3,1,5,11,7,1,4,BuiltIn,2005.0,3,3.0,716.0,3,3,3,New,556581
152,632,20,RL,70.0,8400,Pave,Lvl,NAmes,Norm,1Fam,1Story,6,3,1957,1957,Hip,BrkFace,None,0.0,3,3,CBlock,3,3,1,5,189.0,661.0,1478.0,4,Y,5,1478,1.0,1,1,3,6,7,2,4,Attchd,1957.0,2,2.0,442.0,3,3,3,WD ,156500
153,2800,60,RL,90.0,11250,Pave,Lvl,CollgCr,Norm,1Fam,2Story,7,5,1995,1996,Gable,VinylSd,None,0.0,4,4,PConc,4,4,3,6,685.0,0.0,930.0,5,Y,5,1995,1.0,2,1,4,8,7,1,3,Attchd,1995.0,2,2.0,610.0,3,3,3,WD ,237000
154,1885,20,RL,70.0,7535,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,7,1958,1985,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,111.0,279.0,912.0,2,Y,5,912,0.0,1,1,3,5,7,0,0,Attchd,1958.0,3,1.0,297.0,3,3,3,WD ,120000
155,1734,20,RL,88.0,12216,Pave,Lvl,Gilbert,Norm,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,None,0.0,3,3,PConc,4,3,3,6,918.0,0.0,1326.0,5,Y,5,1326,1.0,2,1,4,6,7,0,0,Attchd,2005.0,3,2.0,388.0,3,3,3,WD ,203000
156,2327,120,RL,30.0,3701,Pave,Lvl,StoneBr,Norm,TwnhsE,1Story,8,5,1987,1987,Gable,HdBoard,None,0.0,3,3,CBlock,4,3,1,1,0.0,0.0,1191.0,3,Y,5,1204,0.0,2,1,3,5,7,0,0,Attchd,1987.0,2,2.0,461.0,3,3,3,WD ,130000
157,1282,60,RL,80.0,9760,Pave,Lvl,NAmes,Norm,1Fam,2Story,6,6,1964,1964,Gable,HdBoard,BrkFace,360.0,3,3,CBlock,3,3,4,6,674.0,106.0,780.0,3,Y,5,1611,1.0,1,1,3,7,7,0,0,Attchd,1964.0,2,2.0,442.0,3,3,3,WD ,167900
158,2688,190,RL,60.0,9873,Pave,Lvl,BrkSide,RRAn,2fmCon,1Story,4,5,1970,1970,Gable,HdBoard,BrkFace,160.0,3,3,CBlock,3,3,3,5,789.0,0.0,960.0,3,N,5,960,1.0,1,1,3,6,7,0,0,Detchd,1970.0,1,2.0,576.0,3,3,3,WD ,129000
159,2581,20,RL,72.0,10011,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,6,1957,1996,Gable,HdBoard,BrkFace,64.0,3,3,CBlock,3,3,1,4,360.0,0.0,1070.0,3,Y,5,1236,0.0,1,1,4,6,6,1,2,Attchd,1957.0,1,1.0,447.0,3,3,3,WD ,134450
160,2067,30,RL,72.77464788732394,25339,Pave,Lvl,Sawyer,Norm,1Fam,1Story,5,7,1918,2007,Gable,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,1,0.0,0.0,816.0,5,Y,5,1416,0.0,2,1,4,7,7,0,0,Attchd,2007.0,1,2.0,576.0,3,3,1,WD ,112000
161,2115,60,RL,70.49333333333334,8883,Pave,Lvl,SawyerW,Norm,1Fam,2Story,7,5,1988,1988,Gable,HdBoard,BrkFace,360.0,4,3,PConc,4,3,1,6,608.0,321.0,929.0,5,Y,5,1873,1.0,2,1,4,7,7,1,3,Attchd,1988.0,2,2.0,619.0,3,3,3,WD ,207000
162,754,90,RM,50.0,3000,Pave,Bnk,OldTown,Norm,Duplex,2Story,5,1,1922,1950,Hip,MetalSd,None,0.0,3,3,BrkTil,3,2,1,1,0.0,0.0,1040.0,3,N,5,2128,0.0,2,2,3,11,1,0,0,,0.0,0,0.0,0.0,0,0,3,WD ,62500
163,1079,160,RL,36.0,2448,Pave,Lvl,NridgHt,Norm,Twnhs,2Story,7,5,2003,2004,Gable,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,6,573.0,0.0,764.0,5,Y,5,1626,1.0,2,1,4,6,7,0,0,BuiltIn,2003.0,2,2.0,474.0,3,3,3,WD ,154000
